ConflictId,Location,SideA,SideA2nd,SideB,SideBID,SideB2nd,Incompatibility,TerritoryName,Year,IntensityLevel,CumulativeIntensity,TypeOfConflict,StartDate,StartPrec,StartDate2,StartPrec2,EpEnd,EpEndDate,EpEndPrec,GWNoA,GWNoA2nd,GWNoB,GWNoB2nd,GWNoLoc,Region,Version
1-141,Somalia,Government of Somalia,,USC/SNA,1353,,2,,1992,2,1,3,1982-01-18,1,1986-03-03,2,0,,,520,,,,520,4,4.0-2016
1-141,Somalia,Government of Somalia,,USC/SNA,1353,,2,,1993,1,1,3,1982-01-18,1,1986-03-03,2,0,,,520,,,,520,4,4.0-2016
1-141,Somalia,Government of Somalia,,USC/SNA,1353,,2,,1994,1,1,3,1982-01-18,1,1986-03-03,2,0,,,520,,,,520,4,4.0-2016
1-141,Somalia,Government of Somalia,,USC/SNA,1353,,2,,1995,1,1,3,1982-01-18,1,1986-03-03,2,0,,,520,,,,520,4,4.0-2016
1-141,Somalia,Government of Somalia,,USC/SNA,1353,,2,,1996,1,1,3,1982-01-18,1,1986-03-03,2,1,1996-12-20,1,520,,,,520,4,4.0-2016
1-141,Somalia,Government of Somalia,,SRRC,1354,,2,,2001,1,1,3,1982-01-18,1,2001-05-12,2,0,,,520,,,,520,4,4.0-2016
1-141,Somalia,Government of Somalia,,SRRC,1354,,2,,2002,1,1,3,1982-01-18,1,2001-05-12,2,1,2002-10-28,1,520,,,,520,4,4.0-2016
1-141,Somalia,Government of Somalia,Government of Ethiopia,ARS/UIC,1355,,2,,2006,1,1,4,1982-01-18,1,2006-10-24,1,0,,,520,530,,,520,4,4.0-2016
1-141,Somalia,Government of Somalia,Government of Ethiopia,ARS/UIC,1355,,2,,2007,2,1,4,1982-01-18,1,2006-10-24,1,0,,,520,530,,,520,4,4.0-2016
1-141,Somalia,Government of Somalia,Government of Ethiopia,"Al-Shabaab, ARS/UIC","1578, 1355",,2,,2008,2,1,4,1982-01-18,1,2006-10-24,1,0,,,520,530,,,520,4,4.0-2016
1-141,Somalia,Government of Somalia,Government of Ethiopia,"Al-Shabaab, Hizbul Islam","1578, 1882",,2,,2009,2,1,4,1982-01-18,1,2006-10-24,1,0,,,520,530,,,520,4,4.0-2016
1-141,Somalia,Government of Somalia,Government of Ethiopia,"Al-Shabaab, Hizbul Islam","1578, 1882",,2,,2010,2,1,4,1982-01-18,1,2006-10-24,1,0,,,520,530,,,520,4,4.0-2016
1-141,Somalia,Government of Somalia,"Government of Ethiopia, Government of Kenya",Al-Shabaab,1578,,2,,2011,2,1,4,1982-01-18,1,2006-10-24,1,0,,,520,"530, 501",,,520,4,4.0-2016
1-141,Somalia,Government of Somalia,"Government of Burundi, Government of Djibouti, Government of Ethiopia, Government of Ghana, Government of Kenya, Government of Nigeria, Government of Sierra Leone, Government of Uganda",Al-Shabaab,1578,,2,,2012,2,1,4,1982-01-18,1,2006-10-24,1,0,,,520,"516, 522, 530, 452, 501, 475, 451, 500",,,520,4,4.0-2016
1-141,Somalia,Government of Somalia,"Government of Burundi, Government of Djibouti, Government of Ethiopia, Government of Ghana, Government of Kenya, Government of Nigeria, Government of Sierra Leone, Government of Uganda",Al-Shabaab,1578,,2,,2013,1,1,4,1982-01-18,1,2006-10-24,1,0,,,520,"516, 522, 530, 452, 501, 475, 451, 500",,,520,4,4.0-2016
1-141,Somalia,Government of Somalia,"Government of Burundi, Government of Djibouti, Government of Ethiopia, Government of Ghana, Government of Kenya, Government of Nigeria, Government of Sierra Leone, Government of Uganda",Al-Shabaab,1578,,2,,2014,2,1,4,1982-01-18,1,2006-10-24,1,0,,,520,"516, 522, 530, 452, 501, 475, 451, 500",,,520,4,4.0-2016
1-141,Somalia,Government of Somalia,"Government of Burundi, Government of Djibouti, Government of Ethiopia, Government of Ghana, Government of Kenya, Government of Nigeria, Government of Sierra Leone, Government of Uganda",Al-Shabaab,1578,,2,,2015,2,1,4,1982-01-18,1,2006-10-24,1,0,,,520,"516, 522, 530, 452, 501, 475, 451, 500",,,520,4,4.0-2016
1-101,South Africa,Government of South Africa,,SWAPO,1307,,1,Namibia,1966,1,0,3,1966-08-26,1,1966-12-31,5,0,,,560,,,,560,4,4.0-2016
1-101,South Africa,Government of South Africa,,SWAPO,1307,,1,Namibia,1967,1,0,3,1966-08-26,1,1966-12-31,5,0,,,560,,,,560,4,4.0-2016
1-101,South Africa,Government of South Africa,,SWAPO,1307,,1,Namibia,1968,1,0,3,1966-08-26,1,1966-12-31,5,0,,,560,,,,560,4,4.0-2016
1-101,South Africa,Government of South Africa,,SWAPO,1307,,1,Namibia,1969,1,0,3,1966-08-26,1,1966-12-31,5,0,,,560,,,,560,4,4.0-2016
1-101,South Africa,Government of South Africa,,SWAPO,1307,,1,Namibia,1970,1,0,3,1966-08-26,1,1966-12-31,5,0,,,560,,,,560,4,4.0-2016
1-101,South Africa,Government of South Africa,,SWAPO,1307,,1,Namibia,1971,1,0,3,1966-08-26,1,1966-12-31,5,0,,,560,,,,560,4,4.0-2016
1-101,South Africa,Government of South Africa,,SWAPO,1307,,1,Namibia,1972,1,0,3,1966-08-26,1,1966-12-31,5,0,,,560,,,,560,4,4.0-2016
1-101,South Africa,Government of South Africa,,SWAPO,1307,,1,Namibia,1973,1,0,3,1966-08-26,1,1966-12-31,5,0,,,560,,,,560,4,4.0-2016
1-101,South Africa,Government of South Africa,,SWAPO,1307,,1,Namibia,1974,1,0,3,1966-08-26,1,1966-12-31,5,0,,,560,,,,560,4,4.0-2016
1-101,South Africa,Government of South Africa,,SWAPO,1307,,1,Namibia,1975,1,0,3,1966-08-26,1,1966-12-31,5,0,,,560,,,,560,4,4.0-2016
1-101,South Africa,Government of South Africa,,SWAPO,1307,,1,Namibia,1976,1,0,3,1966-08-26,1,1966-12-31,5,0,,,560,,,,560,4,4.0-2016
1-101,South Africa,Government of South Africa,,SWAPO,1307,,1,Namibia,1977,1,0,3,1966-08-26,1,1966-12-31,5,0,,,560,,,,560,4,4.0-2016
1-101,South Africa,Government of South Africa,,SWAPO,1307,,1,Namibia,1978,2,1,3,1966-08-26,1,1966-12-31,5,0,,,560,,,,560,4,4.0-2016
1-101,South Africa,Government of South Africa,,SWAPO,1307,,1,Namibia,1979,1,1,3,1966-08-26,1,1966-12-31,5,0,,,560,,,,560,4,4.0-2016
1-101,South Africa,Government of South Africa,,SWAPO,1307,,1,Namibia,1980,2,1,3,1966-08-26,1,1966-12-31,5,0,,,560,,,,560,4,4.0-2016
1-101,South Africa,Government of South Africa,,SWAPO,1307,,1,Namibia,1981,2,1,3,1966-08-26,1,1966-12-31,5,0,,,560,,,,560,4,4.0-2016
1-101,South Africa,Government of South Africa,,SWAPO,1307,,1,Namibia,1982,2,1,3,1966-08-26,1,1966-12-31,5,0,,,560,,,,560,4,4.0-2016
1-101,South Africa,Government of South Africa,,SWAPO,1307,,1,Namibia,1983,2,1,3,1966-08-26,1,1966-12-31,5,0,,,560,,,,560,4,4.0-2016
1-101,South Africa,Government of South Africa,,SWAPO,1307,,1,Namibia,1984,1,1,3,1966-08-26,1,1966-12-31,5,0,,,560,,,,560,4,4.0-2016
1-101,South Africa,Government of South Africa,,SWAPO,1307,,1,Namibia,1985,1,1,3,1966-08-26,1,1966-12-31,5,0,,,560,,,,560,4,4.0-2016
1-101,South Africa,Government of South Africa,,SWAPO,1307,,1,Namibia,1986,2,1,3,1966-08-26,1,1966-12-31,5,0,,,560,,,,560,4,4.0-2016
1-101,South Africa,Government of South Africa,,SWAPO,1307,,1,Namibia,1987,2,1,3,1966-08-26,1,1966-12-31,5,0,,,560,,,,560,4,4.0-2016
1-101,South Africa,Government of South Africa,,SWAPO,1307,,1,Namibia,1988,2,1,3,1966-08-26,1,1966-12-31,5,1,1988-08-08,1,560,,,,560,4,4.0-2016
1-150,South Africa,Government of South Africa,,ANC,1364,,2,,1981,1,0,3,1978-02-01,1,1981-08-07,1,0,,,560,,,,560,4,4.0-2016
1-150,South Africa,Government of South Africa,,ANC,1364,,2,,1982,1,0,3,1978-02-01,1,1981-08-07,1,0,,,560,,,,560,4,4.0-2016
1-150,South Africa,Government of South Africa,,ANC,1364,,2,,1983,1,0,3,1978-02-01,1,1981-08-07,1,1,1983-12-31,5,560,,,,560,4,4.0-2016
1-150,South Africa,Government of South Africa,,ANC,1364,,2,,1985,1,0,3,1978-02-01,1,1985-06-26,1,0,,,560,,,,560,4,4.0-2016
1-150,South Africa,Government of South Africa,,ANC,1364,,2,,1986,1,0,3,1978-02-01,1,1985-06-26,1,0,,,560,,,,560,4,4.0-2016
1-150,South Africa,Government of South Africa,,ANC,1364,,2,,1987,1,0,3,1978-02-01,1,1985-06-26,1,0,,,560,,,,560,4,4.0-2016
1-150,South Africa,Government of South Africa,,ANC,1364,,2,,1988,1,0,3,1978-02-01,1,1985-06-26,1,1,1988-12-31,5,560,,,,560,4,4.0-2016
1-270,South Sudan,Government of South Sudan,,"SSDM/A, SSLM/A","1993, 2009",,2,,2011,1,0,3,2011-08-20,2,2011-08-20,2,0,,,626,,,,626,4,4.0-2016
1-270,South Sudan,Government of South Sudan,,SSLM/A,2009,,2,,2012,1,0,3,2011-08-20,2,2011-08-20,2,0,,,626,,,,626,4,4.0-2016
1-270,South Sudan,Government of South Sudan,,"SPLM/A In Opposition, SSDM/A - Cobra Faction","4226, 3563",,2,,2013,1,1,3,2011-08-20,2,2011-08-20,2,0,,,626,,,,626,4,4.0-2016
1-270,South Sudan,Government of South Sudan,Government of Uganda,SPLM/A In Opposition,4226,,2,,2014,2,1,4,2011-08-20,2,2011-08-20,2,0,,,626,500,,,626,4,4.0-2016
1-270,South Sudan,Government of South Sudan,Government of Uganda,SPLM/A In Opposition,4226,,2,,2015,1,1,4,2011-08-20,2,2011-08-20,2,0,,,626,500,,,626,4,4.0-2016
1-276,"South Sudan, Sudan",Government of South Sudan,,Government of Sudan,625,,1,Common border,2012,1,0,2,2012-03-27,1,2012-03-27,1,1,2012-12-26,1,626,,625,,"625, 626",4,4.0-2016
1-52,South Vietnam,Government of South Vietnam,,FNL,1063,,1,South Vietnam,1955,2,1,3,1955-04-30,3,1955-04-30,3,0,,,817,,,,817,3,4.0-2016
1-52,South Vietnam,Government of South Vietnam,,FNL,1063,,1,South Vietnam,1956,2,1,3,1955-04-30,3,1955-04-30,3,0,,,817,,,,817,3,4.0-2016
1-52,South Vietnam,Government of South Vietnam,,FNL,1063,,1,South Vietnam,1957,2,1,3,1955-04-30,3,1955-04-30,3,0,,,817,,,,817,3,4.0-2016
1-52,South Vietnam,Government of South Vietnam,,FNL,1063,,1,South Vietnam,1958,2,1,3,1955-04-30,3,1955-04-30,3,0,,,817,,,,817,3,4.0-2016
1-52,South Vietnam,Government of South Vietnam,,FNL,1063,,1,South Vietnam,1959,2,1,3,1955-04-30,3,1955-04-30,3,0,,,817,,,,817,3,4.0-2016
1-52,South Vietnam,Government of South Vietnam,,FNL,1063,,1,South Vietnam,1960,2,1,3,1955-04-30,3,1955-04-30,3,0,,,817,,,,817,3,4.0-2016
1-52,South Vietnam,Government of South Vietnam,,FNL,1063,,1,South Vietnam,1961,2,1,3,1955-04-30,3,1955-04-30,3,0,,,817,,,,817,3,4.0-2016
1-52,South Vietnam,Government of South Vietnam,Government of United States of America,FNL,1063,,1,South Vietnam,1962,2,1,4,1955-04-30,3,1955-04-30,3,0,,,817,2,,,817,3,4.0-2016
1-52,South Vietnam,Government of South Vietnam,Government of United States of America,FNL,1063,,1,South Vietnam,1963,2,1,4,1955-04-30,3,1955-04-30,3,0,,,817,2,,,817,3,4.0-2016
1-52,South Vietnam,Government of South Vietnam,Government of United States of America,FNL,1063,,1,South Vietnam,1964,2,1,4,1955-04-30,3,1955-04-30,3,1,1964-12-31,5,817,2,,,817,3,4.0-2016
1-96,"South Vietnam, Vietnam (North Vietnam)",Government of South Vietnam,"Government of Australia, Government of New Zealand, Government of South Korea, Government of United States of America",Government of Vietnam (North Vietnam),816,Government of North Korea,1,South Vietnam,1965,2,1,2,1965-12-31,5,1965-12-31,5,0,,,817,"900, 920, 732, 2",816,731,"816, 817",3,4.0-2016
1-96,"South Vietnam, Vietnam (North Vietnam)",Government of South Vietnam,"Government of Australia, Government of New Zealand, Government of Philippines, Government of South Korea, Government of United States of America",Government of Vietnam (North Vietnam),816,Government of North Korea,1,South Vietnam,1966,2,1,2,1965-12-31,5,1965-12-31,5,0,,,817,"900, 920, 840, 732, 2",816,731,"816, 817",3,4.0-2016
1-96,"South Vietnam, Vietnam (North Vietnam)",Government of South Vietnam,"Government of Australia, Government of New Zealand, Government of Philippines, Government of South Korea, Government of Thailand, Government of United States of America",Government of Vietnam (North Vietnam),816,Government of North Korea,1,South Vietnam,1967,2,1,2,1965-12-31,5,1965-12-31,5,0,,,817,"900, 920, 840, 732, 800, 2",816,731,"816, 817",3,4.0-2016
1-96,"South Vietnam, Vietnam (North Vietnam)",Government of South Vietnam,"Government of Australia, Government of New Zealand, Government of Philippines, Government of South Korea, Government of Thailand, Government of United States of America",Government of Vietnam (North Vietnam),816,Government of North Korea,1,South Vietnam,1968,2,1,2,1965-12-31,5,1965-12-31,5,0,,,817,"900, 920, 840, 732, 800, 2",816,731,"816, 817",3,4.0-2016
1-96,"South Vietnam, Vietnam (North Vietnam)",Government of South Vietnam,"Government of Australia, Government of New Zealand, Government of Philippines, Government of South Korea, Government of Thailand, Government of United States of America",Government of Vietnam (North Vietnam),816,Government of North Korea,1,South Vietnam,1969,2,1,2,1965-12-31,5,1965-12-31,5,0,,,817,"900, 920, 840, 732, 800, 2",816,731,"816, 817",3,4.0-2016
1-96,"South Vietnam, Vietnam (North Vietnam)",Government of South Vietnam,"Government of Australia, Government of New Zealand, Government of South Korea, Government of Thailand, Government of United States of America",Government of Vietnam (North Vietnam),816,Government of North Korea,1,South Vietnam,1970,2,1,2,1965-12-31,5,1965-12-31,5,0,,,817,"900, 920, 732, 800, 2",816,731,"816, 817",3,4.0-2016
1-96,"South Vietnam, Vietnam (North Vietnam)",Government of South Vietnam,"Government of Australia, Government of New Zealand, Government of South Korea, Government of Thailand, Government of United States of America",Government of Vietnam (North Vietnam),816,Government of North Korea,1,South Vietnam,1971,2,1,2,1965-12-31,5,1965-12-31,5,0,,,817,"900, 920, 732, 800, 2",816,731,"816, 817",3,4.0-2016
1-96,"South Vietnam, Vietnam (North Vietnam)",Government of South Vietnam,"Government of Australia, Government of New Zealand, Government of South Korea, Government of Thailand, Government of United States of America",Government of Vietnam (North Vietnam),816,Government of North Korea,1,South Vietnam,1972,2,1,2,1965-12-31,5,1965-12-31,5,0,,,817,"900, 920, 732, 800, 2",816,731,"816, 817",3,4.0-2016
1-96,"South Vietnam, Vietnam (North Vietnam)",Government of South Vietnam,"Government of South Korea, Government of United States of America",Government of Vietnam (North Vietnam),816,Government of North Korea,1,South Vietnam,1973,2,1,2,1965-12-31,5,1965-12-31,5,0,,,817,"732, 2",816,731,"816, 817",3,4.0-2016
1-96,"South Vietnam, Vietnam (North Vietnam)",Government of South Vietnam,,Government of Vietnam (North Vietnam),816,Government of North Korea,1,South Vietnam,1974,2,1,2,1965-12-31,5,1965-12-31,5,0,,,817,,816,731,"816, 817",3,4.0-2016
1-96,"South Vietnam, Vietnam (North Vietnam)",Government of South Vietnam,,Government of Vietnam (North Vietnam),816,Government of North Korea,1,South Vietnam,1975,2,1,2,1965-12-31,5,1965-12-31,5,1,1975-04-30,1,817,,816,731,"816, 817",3,4.0-2016
1-89,South Yemen,Government of United Kingdom,,FLOSY,1107,,1,Aden/South Yemen,1964,1,0,1,1964-11-25,1,1964-11-25,1,0,,,200,,,,680,2,4.0-2016
1-89,South Yemen,Government of United Kingdom,,FLOSY,1107,,1,Aden/South Yemen,1965,1,0,1,1964-11-25,1,1964-11-25,1,0,,,200,,,,680,2,4.0-2016
1-89,South Yemen,Government of United Kingdom,,FLOSY,1107,,1,Aden/South Yemen,1966,1,0,1,1964-11-25,1,1964-11-25,1,0,,,200,,,,680,2,4.0-2016
1-89,South Yemen,Government of United Kingdom,,FLOSY,1107,,1,Aden/South Yemen,1967,1,0,1,1964-11-25,1,1964-11-25,1,1,1967-11-29,1,200,,,,680,2,4.0-2016
1-164,South Yemen,Government of South Yemen,,Yemenite Socialist Party - Abdul Fattah Ismail faction,1167,,2,,1986,2,1,3,1986-01-13,1,1986-01-13,1,1,1986-01-20,1,680,,,,680,2,4.0-2016
1-124,"South Yemen, Yemen (North Yemen)",Government of South Yemen,,Government of Yemen (North Yemen),678,,3,Common border,1972,1,0,2,1972-02-21,1,1972-02-21,1,1,1972-10-19,1,680,,678,,"678, 680",2,4.0-2016
1-124,"South Yemen, Yemen (North Yemen)",Government of South Yemen,,Government of Yemen (North Yemen),678,,3,Common border,1979,1,0,2,1972-02-21,1,1979-03-31,4,1,1979-03-30,1,680,,678,,"678, 680",2,4.0-2016
1-147,Spain,Government of Spain,,ETA,1156,,1,Basque,1978,1,0,3,1968-06-07,1,1978-10-22,1,0,,,230,,,,230,1,4.0-2016
1-147,Spain,Government of Spain,,ETA,1156,,1,Basque,1979,1,0,3,1968-06-07,1,1978-10-22,1,0,,,230,,,,230,1,4.0-2016
1-147,Spain,Government of Spain,,ETA,1156,,1,Basque,1980,1,0,3,1968-06-07,1,1978-10-22,1,0,,,230,,,,230,1,4.0-2016
1-147,Spain,Government of Spain,,ETA,1156,,1,Basque,1981,1,0,3,1968-06-07,1,1978-10-22,1,0,,,230,,,,230,1,4.0-2016
1-147,Spain,Government of Spain,,ETA,1156,,1,Basque,1982,1,0,3,1968-06-07,1,1978-10-22,1,1,1982-12-29,5,230,,,,230,1,4.0-2016
1-147,Spain,Government of Spain,,ETA,1156,,1,Basque,1985,1,0,3,1968-06-07,1,1985-12-23,1,0,,,230,,,,230,1,4.0-2016
1-147,Spain,Government of Spain,,ETA,1156,,1,Basque,1986,1,0,3,1968-06-07,1,1985-12-23,1,0,,,230,,,,230,1,4.0-2016
1-147,Spain,Government of Spain,,ETA,1156,,1,Basque,1987,1,0,3,1968-06-07,1,1985-12-23,1,1,1987-12-31,5,230,,,,230,1,4.0-2016
1-147,Spain,Government of Spain,,ETA,1156,,1,Basque,1991,1,0,3,1968-06-07,1,1991-06-28,1,1,1991-12-13,1,230,,,,230,1,4.0-2016
1-117,Sri Lanka,Government of Sri Lanka,,JVP,1123,,2,,1971,2,1,3,1971-04-05,1,1971-04-30,2,1,1971-06-09,1,780,,,,780,3,4.0-2016
1-157,Sri Lanka,Government of Sri Lanka,,"LTTE, TELO","1163, 1164",,1,Eelam,1984,1,0,3,1975-07-27,1,1984-09-01,1,0,,,780,,,,780,3,4.0-2016
1-157,Sri Lanka,Government of Sri Lanka,,"EPRLF, LTTE, TELO","1165, 1163, 1164",,1,Eelam,1985,1,0,3,1975-07-27,1,1984-09-01,1,0,,,780,,,,780,3,4.0-2016
1-157,Sri Lanka,Government of Sri Lanka,,LTTE,1163,,1,Eelam,1986,1,1,3,1975-07-27,1,1984-09-01,1,0,,,780,,,,780,3,4.0-2016
1-157,Sri Lanka,Government of Sri Lanka,,LTTE,1163,,1,Eelam,1987,2,1,3,1975-07-27,1,1984-09-01,1,0,,,780,,,,780,3,4.0-2016
1-157,Sri Lanka,Government of Sri Lanka,,LTTE,1163,,1,Eelam,1988,1,1,3,1975-07-27,1,1984-09-01,1,0,,,780,,,,780,3,4.0-2016
1-117,Sri Lanka,Government of Sri Lanka,,JVP,1123,,2,,1989,1,1,3,1971-04-05,1,1989-02-13,1,0,,,780,,,,780,3,4.0-2016
1-117,Sri Lanka,Government of Sri Lanka,,JVP,1123,,2,,1990,1,1,3,1971-04-05,1,1989-02-13,1,1,1990-02-23,1,780,,,,780,3,4.0-2016
1-157,Sri Lanka,Government of Sri Lanka,,"EPRLF, LTTE","1165, 1163",,1,Eelam,1989,1,1,3,1975-07-27,1,1984-09-01,1,0,,,780,,,,780,3,4.0-2016
1-157,Sri Lanka,Government of Sri Lanka,,LTTE,1163,,1,Eelam,1990,2,1,3,1975-07-27,1,1984-09-01,1,0,,,780,,,,780,3,4.0-2016
1-157,Sri Lanka,Government of Sri Lanka,,LTTE,1163,,1,Eelam,1991,2,1,3,1975-07-27,1,1984-09-01,1,0,,,780,,,,780,3,4.0-2016
1-157,Sri Lanka,Government of Sri Lanka,,LTTE,1163,,1,Eelam,1992,2,1,3,1975-07-27,1,1984-09-01,1,0,,,780,,,,780,3,4.0-2016
1-157,Sri Lanka,Government of Sri Lanka,,LTTE,1163,,1,Eelam,1993,2,1,3,1975-07-27,1,1984-09-01,1,0,,,780,,,,780,3,4.0-2016
1-157,Sri Lanka,Government of Sri Lanka,,LTTE,1163,,1,Eelam,1994,1,1,3,1975-07-27,1,1984-09-01,1,0,,,780,,,,780,3,4.0-2016
1-157,Sri Lanka,Government of Sri Lanka,,LTTE,1163,,1,Eelam,1995,2,1,3,1975-07-27,1,1984-09-01,1,0,,,780,,,,780,3,4.0-2016
1-157,Sri Lanka,Government of Sri Lanka,,LTTE,1163,,1,Eelam,1996,2,1,3,1975-07-27,1,1984-09-01,1,0,,,780,,,,780,3,4.0-2016
1-157,Sri Lanka,Government of Sri Lanka,,LTTE,1163,,1,Eelam,1997,2,1,3,1975-07-27,1,1984-09-01,1,0,,,780,,,,780,3,4.0-2016
1-157,Sri Lanka,Government of Sri Lanka,,LTTE,1163,,1,Eelam,1998,2,1,3,1975-07-27,1,1984-09-01,1,0,,,780,,,,780,3,4.0-2016
1-157,Sri Lanka,Government of Sri Lanka,,LTTE,1163,,1,Eelam,1999,2,1,3,1975-07-27,1,1984-09-01,1,0,,,780,,,,780,3,4.0-2016
1-157,Sri Lanka,Government of Sri Lanka,,LTTE,1163,,1,Eelam,2000,2,1,3,1975-07-27,1,1984-09-01,1,0,,,780,,,,780,3,4.0-2016
1-157,Sri Lanka,Government of Sri Lanka,,LTTE,1163,,1,Eelam,2001,2,1,3,1975-07-27,1,1984-09-01,1,1,2001-12-12,1,780,,,,780,3,4.0-2016
1-157,Sri Lanka,Government of Sri Lanka,,LTTE,1163,,1,Eelam,2003,1,1,3,1975-07-27,1,2003-06-14,1,1,2003-08-09,1,780,,,,780,3,4.0-2016
1-157,Sri Lanka,Government of Sri Lanka,,LTTE,1163,,1,Eelam,2005,1,1,3,1975-07-27,1,2005-12-02,1,0,,,780,,,,780,3,4.0-2016
1-157,Sri Lanka,Government of Sri Lanka,,LTTE,1163,,1,Eelam,2006,2,1,3,1975-07-27,1,2005-12-02,1,0,,,780,,,,780,3,4.0-2016
1-157,Sri Lanka,Government of Sri Lanka,,LTTE,1163,,1,Eelam,2007,2,1,3,1975-07-27,1,2005-12-02,1,0,,,780,,,,780,3,4.0-2016
1-157,Sri Lanka,Government of Sri Lanka,,LTTE,1163,,1,Eelam,2008,2,1,3,1975-07-27,1,2005-12-02,1,0,,,780,,,,780,3,4.0-2016
1-157,Sri Lanka,Government of Sri Lanka,,LTTE,1163,,1,Eelam,2009,2,1,3,1975-07-27,1,2005-12-02,1,1,2009-07-04,1,780,,,,780,3,4.0-2016
1-85,Sudan,Government of Sudan,,SSLM,1264,,1,Southern Sudan,1963,2,1,3,1963-12-31,5,1963-12-31,5,0,,,625,,,,625,4,4.0-2016
1-85,Sudan,Government of Sudan,,SSLM,1264,,1,Southern Sudan,1964,2,1,3,1963-12-31,5,1963-12-31,5,0,,,625,,,,625,4,4.0-2016
1-85,Sudan,Government of Sudan,,SSLM,1264,,1,Southern Sudan,1965,2,1,3,1963-12-31,5,1963-12-31,5,0,,,625,,,,625,4,4.0-2016
1-85,Sudan,Government of Sudan,,SSLM,1264,,1,Southern Sudan,1966,2,1,3,1963-12-31,5,1963-12-31,5,0,,,625,,,,625,4,4.0-2016
1-85,Sudan,Government of Sudan,,SSLM,1264,,1,Southern Sudan,1967,2,1,3,1963-12-31,5,1963-12-31,5,0,,,625,,,,625,4,4.0-2016
1-85,Sudan,Government of Sudan,,SSLM,1264,,1,Southern Sudan,1968,2,1,3,1963-12-31,5,1963-12-31,5,0,,,625,,,,625,4,4.0-2016
1-85,Sudan,Government of Sudan,,SSLM,1264,,1,Southern Sudan,1969,2,1,3,1963-12-31,5,1963-12-31,5,0,,,625,,,,625,4,4.0-2016
1-85,Sudan,Government of Sudan,,SSLM,1264,,1,Southern Sudan,1970,2,1,3,1963-12-31,5,1963-12-31,5,0,,,625,,,,625,4,4.0-2016
1-85,Sudan,Government of Sudan,,SSLM,1264,,1,Southern Sudan,1971,2,1,3,1963-12-31,5,1963-12-31,5,0,,,625,,,,625,4,4.0-2016
1-85,Sudan,Government of Sudan,,SSLM,1264,,1,Southern Sudan,1972,2,1,3,1963-12-31,5,1963-12-31,5,1,1972-01-31,1,625,,,,625,4,4.0-2016
1-113,Sudan,Government of Sudan,,Sudanese Communist Party,1310,,2,,1971,1,0,3,1971-07-22,1,1971-07-22,1,1,1971-07-22,1,625,,,,625,4,4.0-2016
1-113,Sudan,Government of Sudan,,Islamic Charter Front,1311,,2,,1976,1,0,3,1971-07-22,1,1976-07-02,1,1,1976-07-02,1,625,,,,625,4,4.0-2016
1-113,Sudan,Government of Sudan,,SPLM/A,1312,,2,,1983,2,1,3,1971-07-22,1,1983-05-17,1,0,,,625,,,,625,4,4.0-2016
1-113,Sudan,Government of Sudan,,SPLM/A,1312,,2,,1984,2,1,3,1971-07-22,1,1983-05-17,1,0,,,625,,,,625,4,4.0-2016
1-113,Sudan,Government of Sudan,,SPLM/A,1312,,2,,1985,2,1,3,1971-07-22,1,1983-05-17,1,0,,,625,,,,625,4,4.0-2016
1-113,Sudan,Government of Sudan,,SPLM/A,1312,,2,,1986,2,1,3,1971-07-22,1,1983-05-17,1,0,,,625,,,,625,4,4.0-2016
1-113,Sudan,Government of Sudan,,SPLM/A,1312,,2,,1987,2,1,3,1971-07-22,1,1983-05-17,1,0,,,625,,,,625,4,4.0-2016
1-113,Sudan,Government of Sudan,,SPLM/A,1312,,2,,1988,2,1,3,1971-07-22,1,1983-05-17,1,0,,,625,,,,625,4,4.0-2016
1-113,Sudan,Government of Sudan,,SPLM/A,1312,,2,,1989,2,1,3,1971-07-22,1,1983-05-17,1,0,,,625,,,,625,4,4.0-2016
1-113,Sudan,Government of Sudan,,SPLM/A,1312,,2,,1990,2,1,3,1971-07-22,1,1983-05-17,1,0,,,625,,,,625,4,4.0-2016
1-113,Sudan,Government of Sudan,,SPLM/A,1312,,2,,1991,2,1,3,1971-07-22,1,1983-05-17,1,0,,,625,,,,625,4,4.0-2016
1-113,Sudan,Government of Sudan,,SPLM/A,1312,,2,,1992,2,1,3,1971-07-22,1,1983-05-17,1,0,,,625,,,,625,4,4.0-2016
1-113,Sudan,Government of Sudan,,SPLM/A,1312,,2,,1993,1,1,3,1971-07-22,1,1983-05-17,1,0,,,625,,,,625,4,4.0-2016
1-113,Sudan,Government of Sudan,,SPLM/A,1312,,2,,1994,1,1,3,1971-07-22,1,1983-05-17,1,0,,,625,,,,625,4,4.0-2016
1-113,Sudan,Government of Sudan,,SPLM/A,1312,,2,,1995,2,1,3,1971-07-22,1,1983-05-17,1,0,,,625,,,,625,4,4.0-2016
1-113,Sudan,Government of Sudan,,"NDA, SPLM/A","1314, 1312",,2,,1996,2,1,3,1971-07-22,1,1983-05-17,1,0,,,625,,,,625,4,4.0-2016
1-113,Sudan,Government of Sudan,,"NDA, SPLM/A","1314, 1312",,2,,1997,2,1,3,1971-07-22,1,1983-05-17,1,0,,,625,,,,625,4,4.0-2016
1-113,Sudan,Government of Sudan,,"NDA, SPLM/A","1314, 1312",,2,,1998,2,1,3,1971-07-22,1,1983-05-17,1,0,,,625,,,,625,4,4.0-2016
